2024-05-02 12:48:48,399 INFO    StreamThr :21226 [internal.py:wandb_internal():86] W&B internal server running at pid: 21226, started at: 2024-05-02 12:48:48.399522
2024-05-02 12:48:48,400 DEBUG   HandlerThread:21226 [handler.py:handle_request():146] handle_request: status
2024-05-02 12:48:48,402 INFO    WriterThread:21226 [datastore.py:open_for_write():87] open: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_124848-ilbx0ma8/run-ilbx0ma8.wandb
2024-05-02 12:48:48,403 DEBUG   SenderThread:21226 [sender.py:send():379] send: header
2024-05-02 12:48:48,419 DEBUG   SenderThread:21226 [sender.py:send():379] send: run
2024-05-02 12:48:49,159 INFO    SenderThread:21226 [dir_watcher.py:__init__():211] watching files in: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_124848-ilbx0ma8/files
2024-05-02 12:48:49,159 INFO    SenderThread:21226 [sender.py:_start_run_threads():1124] run started: ilbx0ma8 with start time 1714646928.399471
2024-05-02 12:48:49,164 DEBUG   HandlerThread:21226 [handler.py:handle_request():146] handle_request: check_version
2024-05-02 12:48:49,164 DEBUG   SenderThread:21226 [sender.py:send_request():406] send_request: check_version
2024-05-02 12:48:49,364 DEBUG   HandlerThread:21226 [handler.py:handle_request():146] handle_request: run_start
2024-05-02 12:48:49,369 DEBUG   HandlerThread:21226 [system_info.py:__init__():26] System info init
2024-05-02 12:48:49,369 DEBUG   HandlerThread:21226 [system_info.py:__init__():41] System info init done
2024-05-02 12:48:49,369 INFO    HandlerThread:21226 [system_monitor.py:start():194] Starting system monitor
2024-05-02 12:48:49,369 INFO    SystemMonitor:21226 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-02 12:48:49,369 INFO    HandlerThread:21226 [system_monitor.py:probe():214] Collecting system info
2024-05-02 12:48:49,370 INFO    SystemMonitor:21226 [interfaces.py:start():190] Started cpu monitoring
2024-05-02 12:48:49,370 INFO    SystemMonitor:21226 [interfaces.py:start():190] Started disk monitoring
2024-05-02 12:48:49,371 INFO    SystemMonitor:21226 [interfaces.py:start():190] Started gpu monitoring
2024-05-02 12:48:49,371 INFO    SystemMonitor:21226 [interfaces.py:start():190] Started memory monitoring
2024-05-02 12:48:49,371 INFO    SystemMonitor:21226 [interfaces.py:start():190] Started network monitoring
2024-05-02 12:48:49,380 DEBUG   HandlerThread:21226 [system_info.py:probe():150] Probing system
2024-05-02 12:48:49,383 DEBUG   HandlerThread:21226 [system_info.py:_probe_git():135] Probing git
2024-05-02 12:48:49,391 DEBUG   HandlerThread:21226 [system_info.py:_probe_git():143] Probing git done
2024-05-02 12:48:49,391 DEBUG   HandlerThread:21226 [system_info.py:probe():198] Probing system done
