2024-05-02 12:43:59,432 INFO    StreamThr :19753 [internal.py:wandb_internal():86] W&B internal server running at pid: 19753, started at: 2024-05-02 12:43:59.432510
2024-05-02 12:43:59,433 DEBUG   HandlerThread:19753 [handler.py:handle_request():146] handle_request: status
2024-05-02 12:43:59,435 INFO    WriterThread:19753 [datastore.py:open_for_write():87] open: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_124359-mvxxjxti/run-mvxxjxti.wandb
2024-05-02 12:43:59,435 DEBUG   SenderThread:19753 [sender.py:send():379] send: header
2024-05-02 12:43:59,454 DEBUG   SenderThread:19753 [sender.py:send():379] send: run
2024-05-02 12:44:00,062 INFO    SenderThread:19753 [dir_watcher.py:__init__():211] watching files in: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_124359-mvxxjxti/files
2024-05-02 12:44:00,062 INFO    SenderThread:19753 [sender.py:_start_run_threads():1124] run started: mvxxjxti with start time 1714646639.432558
2024-05-02 12:44:00,067 DEBUG   HandlerThread:19753 [handler.py:handle_request():146] handle_request: check_version
2024-05-02 12:44:00,067 DEBUG   SenderThread:19753 [sender.py:send_request():406] send_request: check_version
2024-05-02 12:44:00,364 DEBUG   HandlerThread:19753 [handler.py:handle_request():146] handle_request: run_start
2024-05-02 12:44:00,369 DEBUG   HandlerThread:19753 [system_info.py:__init__():26] System info init
2024-05-02 12:44:00,369 DEBUG   HandlerThread:19753 [system_info.py:__init__():41] System info init done
2024-05-02 12:44:00,369 INFO    HandlerThread:19753 [system_monitor.py:start():194] Starting system monitor
2024-05-02 12:44:00,369 INFO    SystemMonitor:19753 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-02 12:44:00,369 INFO    HandlerThread:19753 [system_monitor.py:probe():214] Collecting system info
2024-05-02 12:44:00,370 INFO    SystemMonitor:19753 [interfaces.py:start():190] Started cpu monitoring
2024-05-02 12:44:00,370 INFO    SystemMonitor:19753 [interfaces.py:start():190] Started disk monitoring
2024-05-02 12:44:00,371 INFO    SystemMonitor:19753 [interfaces.py:start():190] Started gpu monitoring
2024-05-02 12:44:00,371 INFO    SystemMonitor:19753 [interfaces.py:start():190] Started memory monitoring
2024-05-02 12:44:00,371 INFO    SystemMonitor:19753 [interfaces.py:start():190] Started network monitoring
2024-05-02 12:44:00,380 DEBUG   HandlerThread:19753 [system_info.py:probe():150] Probing system
2024-05-02 12:44:00,383 DEBUG   HandlerThread:19753 [system_info.py:_probe_git():135] Probing git
2024-05-02 12:44:00,390 DEBUG   HandlerThread:19753 [system_info.py:_probe_git():143] Probing git done
2024-05-02 12:44:00,390 DEBUG   HandlerThread:19753 [system_info.py:probe():198] Probing system done
