2024-05-02 14:15:15,075 INFO    StreamThr :45051 [internal.py:wandb_internal():86] W&B internal server running at pid: 45051, started at: 2024-05-02 14:15:15.074699
2024-05-02 14:15:15,075 DEBUG   HandlerThread:45051 [handler.py:handle_request():146] handle_request: status
2024-05-02 14:15:15,078 INFO    WriterThread:45051 [datastore.py:open_for_write():87] open: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_141515-liw8sr8b/run-liw8sr8b.wandb
2024-05-02 14:15:15,078 DEBUG   SenderThread:45051 [sender.py:send():379] send: header
2024-05-02 14:15:15,102 DEBUG   SenderThread:45051 [sender.py:send():379] send: run
2024-05-02 14:15:15,830 INFO    SenderThread:45051 [dir_watcher.py:__init__():211] watching files in: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_141515-liw8sr8b/files
2024-05-02 14:15:15,830 INFO    SenderThread:45051 [sender.py:_start_run_threads():1124] run started: liw8sr8b with start time 1714652115.074863
2024-05-02 14:15:15,839 DEBUG   HandlerThread:45051 [handler.py:handle_request():146] handle_request: check_version
2024-05-02 14:15:15,839 DEBUG   SenderThread:45051 [sender.py:send_request():406] send_request: check_version
2024-05-02 14:15:16,645 DEBUG   HandlerThread:45051 [handler.py:handle_request():146] handle_request: run_start
2024-05-02 14:15:16,651 DEBUG   HandlerThread:45051 [system_info.py:__init__():26] System info init
2024-05-02 14:15:16,651 DEBUG   HandlerThread:45051 [system_info.py:__init__():41] System info init done
2024-05-02 14:15:16,651 INFO    HandlerThread:45051 [system_monitor.py:start():194] Starting system monitor
2024-05-02 14:15:16,651 INFO    SystemMonitor:45051 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-02 14:15:16,652 INFO    HandlerThread:45051 [system_monitor.py:probe():214] Collecting system info
2024-05-02 14:15:16,652 INFO    SystemMonitor:45051 [interfaces.py:start():190] Started cpu monitoring
2024-05-02 14:15:16,653 INFO    SystemMonitor:45051 [interfaces.py:start():190] Started disk monitoring
2024-05-02 14:15:16,653 INFO    SystemMonitor:45051 [interfaces.py:start():190] Started gpu monitoring
2024-05-02 14:15:16,653 INFO    SystemMonitor:45051 [interfaces.py:start():190] Started memory monitoring
2024-05-02 14:15:16,654 INFO    SystemMonitor:45051 [interfaces.py:start():190] Started network monitoring
2024-05-02 14:15:16,662 DEBUG   HandlerThread:45051 [system_info.py:probe():150] Probing system
2024-05-02 14:15:16,667 DEBUG   HandlerThread:45051 [system_info.py:_probe_git():135] Probing git
2024-05-02 14:15:16,676 DEBUG   HandlerThread:45051 [system_info.py:_probe_git():143] Probing git done
2024-05-02 14:15:16,676 DEBUG   HandlerThread:45051 [system_info.py:probe():198] Probing system done
