2024-05-02 12:43:00,540 INFO    StreamThr :19266 [internal.py:wandb_internal():86] W&B internal server running at pid: 19266, started at: 2024-05-02 12:43:00.539631
2024-05-02 12:43:00,541 DEBUG   HandlerThread:19266 [handler.py:handle_request():146] handle_request: status
2024-05-02 12:43:00,542 INFO    WriterThread:19266 [datastore.py:open_for_write():87] open: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_124300-1wdeeqon/run-1wdeeqon.wandb
2024-05-02 12:43:00,542 DEBUG   SenderThread:19266 [sender.py:send():379] send: header
2024-05-02 12:43:00,558 DEBUG   SenderThread:19266 [sender.py:send():379] send: run
2024-05-02 12:43:01,184 INFO    SenderThread:19266 [dir_watcher.py:__init__():211] watching files in: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_124300-1wdeeqon/files
2024-05-02 12:43:01,184 INFO    SenderThread:19266 [sender.py:_start_run_threads():1124] run started: 1wdeeqon with start time 1714646580.539753
2024-05-02 12:43:01,190 DEBUG   HandlerThread:19266 [handler.py:handle_request():146] handle_request: check_version
2024-05-02 12:43:01,190 DEBUG   SenderThread:19266 [sender.py:send_request():406] send_request: check_version
2024-05-02 12:43:01,522 DEBUG   HandlerThread:19266 [handler.py:handle_request():146] handle_request: run_start
2024-05-02 12:43:01,526 DEBUG   HandlerThread:19266 [system_info.py:__init__():26] System info init
2024-05-02 12:43:01,527 DEBUG   HandlerThread:19266 [system_info.py:__init__():41] System info init done
2024-05-02 12:43:01,527 INFO    HandlerThread:19266 [system_monitor.py:start():194] Starting system monitor
2024-05-02 12:43:01,527 INFO    SystemMonitor:19266 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-02 12:43:01,527 INFO    HandlerThread:19266 [system_monitor.py:probe():214] Collecting system info
2024-05-02 12:43:01,528 INFO    SystemMonitor:19266 [interfaces.py:start():190] Started cpu monitoring
2024-05-02 12:43:01,529 INFO    SystemMonitor:19266 [interfaces.py:start():190] Started disk monitoring
2024-05-02 12:43:01,529 INFO    SystemMonitor:19266 [interfaces.py:start():190] Started gpu monitoring
2024-05-02 12:43:01,529 INFO    SystemMonitor:19266 [interfaces.py:start():190] Started memory monitoring
2024-05-02 12:43:01,530 INFO    SystemMonitor:19266 [interfaces.py:start():190] Started network monitoring
2024-05-02 12:43:01,538 DEBUG   HandlerThread:19266 [system_info.py:probe():150] Probing system
2024-05-02 12:43:01,542 DEBUG   HandlerThread:19266 [system_info.py:_probe_git():135] Probing git
2024-05-02 12:43:01,549 DEBUG   HandlerThread:19266 [system_info.py:_probe_git():143] Probing git done
2024-05-02 12:43:01,549 DEBUG   HandlerThread:19266 [system_info.py:probe():198] Probing system done
