2024-05-02 14:52:59,719 INFO    StreamThr :55146 [internal.py:wandb_internal():86] W&B internal server running at pid: 55146, started at: 2024-05-02 14:52:59.719359
2024-05-02 14:52:59,721 DEBUG   HandlerThread:55146 [handler.py:handle_request():146] handle_request: status
2024-05-02 14:52:59,722 INFO    WriterThread:55146 [datastore.py:open_for_write():87] open: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_145259-ol2w66aa/run-ol2w66aa.wandb
2024-05-02 14:52:59,722 DEBUG   SenderThread:55146 [sender.py:send():379] send: header
2024-05-02 14:52:59,740 DEBUG   SenderThread:55146 [sender.py:send():379] send: run
2024-05-02 14:53:00,520 INFO    SenderThread:55146 [dir_watcher.py:__init__():211] watching files in: /home/radoslavralev/Documents/Thesis/gfn-diffusion/energy_sampling/wandb/run-20240502_145259-ol2w66aa/files
2024-05-02 14:53:00,520 INFO    SenderThread:55146 [sender.py:_start_run_threads():1124] run started: ol2w66aa with start time 1714654379.719303
2024-05-02 14:53:00,526 DEBUG   HandlerThread:55146 [handler.py:handle_request():146] handle_request: check_version
2024-05-02 14:53:00,526 DEBUG   SenderThread:55146 [sender.py:send_request():406] send_request: check_version
2024-05-02 14:53:00,814 DEBUG   HandlerThread:55146 [handler.py:handle_request():146] handle_request: run_start
2024-05-02 14:53:00,819 DEBUG   HandlerThread:55146 [system_info.py:__init__():26] System info init
2024-05-02 14:53:00,820 DEBUG   HandlerThread:55146 [system_info.py:__init__():41] System info init done
2024-05-02 14:53:00,820 INFO    HandlerThread:55146 [system_monitor.py:start():194] Starting system monitor
2024-05-02 14:53:00,820 INFO    SystemMonitor:55146 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-02 14:53:00,820 INFO    HandlerThread:55146 [system_monitor.py:probe():214] Collecting system info
2024-05-02 14:53:00,821 INFO    SystemMonitor:55146 [interfaces.py:start():190] Started cpu monitoring
2024-05-02 14:53:00,822 INFO    SystemMonitor:55146 [interfaces.py:start():190] Started disk monitoring
2024-05-02 14:53:00,822 INFO    SystemMonitor:55146 [interfaces.py:start():190] Started gpu monitoring
2024-05-02 14:53:00,822 INFO    SystemMonitor:55146 [interfaces.py:start():190] Started memory monitoring
2024-05-02 14:53:00,822 INFO    SystemMonitor:55146 [interfaces.py:start():190] Started network monitoring
2024-05-02 14:53:00,832 DEBUG   HandlerThread:55146 [system_info.py:probe():150] Probing system
2024-05-02 14:53:00,837 DEBUG   HandlerThread:55146 [system_info.py:_probe_git():135] Probing git
2024-05-02 14:53:00,846 DEBUG   HandlerThread:55146 [system_info.py:_probe_git():143] Probing git done
2024-05-02 14:53:00,846 DEBUG   HandlerThread:55146 [system_info.py:probe():198] Probing system done
